Title,Author,Num_shelved_booktok,Goodreads URL,Image URL,avg rating,num_ratings,year_published
"One Dark Window (The Shepherd King, #1)",Rachel Gillig,160,https://www.goodreads.com/book/show/58340706-one-dark-window,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1659411218l/58340706._SX50_.jpg,4.30,"273,384 ",  2022
Babel (Hardcover),R.F. Kuang,160,https://www.goodreads.com/book/show/57945316-babel,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1677361825l/57945316._SY75_.jpg,4.18,"280,235 ",  2022
Heartless (Hardcover),Marissa Meyer,160,https://www.goodreads.com/book/show/18584855-heartless,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1477740245l/18584855._SY75_.jpg,4.09,"215,087 ",  2016
"The Wrath and the Dawn (The Wrath and the Dawn, #1)",Renée Ahdieh,159,https://www.goodreads.com/book/show/18798983-the-wrath-and-the-dawn,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1417956963l/18798983._SY75_.jpg,4.05,"179,931 ",  2015
"Siege and Storm (The Shadow and Bone Trilogy, #2)",Leigh Bardugo,157,https://www.goodreads.com/book/show/14061955-siege-and-storm,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1362166252l/14061955._SX50_.jpg,3.81,"633,776 ",  2013
From Lukov with Love (Paperback),Mariana Zapata,155,https://www.goodreads.com/book/show/37683751-from-lukov-with-love,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514253753l/37683751._SY75_.jpg,4.22,"260,896 ",  2018
"A Curse So Dark and Lonely (Cursebreakers, #1)",Brigid Kemmerer,154,https://www.goodreads.com/book/show/43204703-a-curse-so-dark-and-lonely,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574179523l/43204703._SY75_.jpg,3.97,"166,481 ",  2019
Every Summer After (Paperback),Carley Fortune,154,https://www.goodreads.com/book/show/58014893-every-summer-after,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1630101647l/58014893._SX50_.jpg,4.20,"611,396 ",  2022
One Last Stop (Paperback),Casey McQuiston,154,https://www.goodreads.com/book/show/54860443-one-last-stop,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1598019346l/54860443._SY75_.jpg,3.92,"252,078 ",  2021
"Twisted Lies (Twisted, #4)",Ana Huang,153,https://www.goodreads.com/book/show/60217302-twisted-lies,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1654797490l/60217302._SY75_.jpg,4.20,"467,355 ",  2022
"A Darker Shade of Magic (Shades of Magic, #1)",Victoria Schwab,153,https://www.goodreads.com/book/show/22055262-a-darker-shade-of-magic,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400322851l/22055262._SY75_.jpg,4.05,"382,293 ",  2015
"Ruin and Rising (The Shadow and Bone Trilogy, #3)",Leigh Bardugo,151,https://www.goodreads.com/book/show/14061957-ruin-and-rising,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392398530l/14061957._SX50_.jpg,3.98,"545,690 ",  2014
"The Summer I Turned Pretty (Summer, #1)",Jenny Han,150,https://www.goodreads.com/book/show/5821978-the-summer-i-turned-pretty,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361666855l/5821978._SY75_.jpg,3.76,"866,553 ",  2017
"Priest (Priest, #1)",Sierra Simone,149,https://www.goodreads.com/book/show/25507389-priest,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433645877l/25507389._SY75_.jpg,3.59,"164,639 ",  2015
"Throttled (Dirty Air, #1)",Lauren Asher,146,https://www.goodreads.com/book/show/206023355-throttled,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1706309061l/206023355._SY75_.jpg,3.79,"202,859 ",  2020
"Flawless (Chestnut Springs, #1)",Elsie Silver,146,https://www.goodreads.com/book/show/60755618-flawless,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1653054148l/60755618._SY75_.jpg,4.06,"373,739 ",  2022
"The ​Crown of Gilded Bones (Blood and Ash, #3)",Jennifer L. Armentrout,146,https://www.goodreads.com/book/show/55240343-the-crown-of-gilded-bones,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1606759553l/55240343._SX50_.jpg,4.17,"346,893 ",  2021
"Vicious (Villains, #1)",Victoria Schwab,146,https://www.goodreads.com/book/show/40874032-vicious,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1670752670l/40874032._SY75_.jpg,4.20,"263,367 ",  2013
"Hook, Line, and Sinker (Bellinger Sisters, #2)",Tessa Bailey,145,https://www.goodreads.com/book/show/58283080-hook-line-and-sinker,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1627068858l/58283080._SY75_.jpg,3.91,"387,374 ",  2022
"Tomorrow, and Tomorrow, and Tomorrow (Hardcover)",Gabrielle Zevin,145,https://www.goodreads.com/book/show/58784475-tomorrow-and-tomorrow-and-tomorrow,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1636978687l/58784475._SY75_.jpg,4.15,"1,029,715 ",  2022
You've Reached Sam (Hardcover),Dustin Thao,144,https://www.goodreads.com/book/show/53086843-you-ve-reached-sam,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1610730335l/53086843._SY75_.jpg,3.62,"143,990 ",  2021
"These Hollow Vows (These Hollow Vows, #1)",Lexi Ryan,144,https://www.goodreads.com/book/show/53422971-these-hollow-vows,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1603478051l/53422971._SY75_.jpg,3.97,"107,885 ",  2021
"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,144,https://www.goodreads.com/book/show/76705490-crown-of-midnight,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1673566594l/76705490._SY75_.jpg,4.35,"1,234,226 ",  2013
"Addicted to You (Addicted, #1)",Krista Ritchie,144,https://www.goodreads.com/book/show/55475442-addicted-to-you,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1601267875l/55475442._SY75_.jpg,3.74,"162,762 ",  2013
All Your Perfects (Paperback),Colleen Hoover,141,https://www.goodreads.com/book/show/38926487-all-your-perfects,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531682842l/38926487._SY75_.jpg,4.02,"629,469 ",  2018
"Brutal Prince (Brutal Birthright, #1)",Sophie Lark,141,https://www.goodreads.com/book/show/195580026-brutal-prince,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1690982632l/195580026._SY75_.jpg,3.77,"162,343 ",  2020
"Heir of Fire (Throne of Glass, #3)",Sarah J. Maas,141,https://www.goodreads.com/book/show/76706470-heir-of-fire,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1673566654l/76706470._SY75_.jpg,4.46,"1,079,636 ",  2014
"Ignite Me (Shatter Me, #3)",Tahereh Mafi,140,https://www.goodreads.com/book/show/13188676-ignite-me,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375972497l/13188676._SY75_.jpg,4.46,"533,484 ",  2014
"Unravel Me (Shatter Me, #2)",Tahereh Mafi,139,https://www.goodreads.com/book/show/13104080-unravel-me,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1340287622l/13104080._SY75_.jpg,4.13,"607,324 ",  2013
My Year of Rest and Relaxation (Paperback),Ottessa Moshfegh,138,https://www.goodreads.com/book/show/44279110-my-year-of-rest-and-relaxation,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1597676656l/44279110._SY75_.jpg,3.63,"446,935 ",  2018
"The Ritual (L.O.R.D.S., #1)",Shantel Tessier,137,https://www.goodreads.com/book/show/58941251-the-ritual,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1636922541l/58941251._SY75_.jpg,4.06,"222,162 ",  2021
The Book Thief (Kindle Edition),Markus Zusak,133,https://www.goodreads.com/book/show/19063.The_Book_Thief,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1522157426l/19063._SY75_.jpg,4.39,"2,649,667 ",  2005
"Furyborn (Empirium, #1)",Claire Legrand,132,https://www.goodreads.com/book/show/34323570-furyborn,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1676135490l/34323570._SY75_.jpg,3.79,"51,402 ",  2018
"Butcher & Blackbird (The Ruinous Love Trilogy, #1)",Brynne Weaver,132,https://www.goodreads.com/book/show/196864520-butcher-blackbird,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1692083376l/196864520._SY75_.jpg,4.07,"311,098 ",  2023
"Love, Theoretically (Paperback)",Ali Hazelwood,132,https://www.goodreads.com/book/show/61326735-love-theoretically,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1681476644l/61326735._SY75_.jpg,4.10,"467,819 ",  2023
"The Hawthorne Legacy (The Inheritance Games, #2)",Jennifer Lynn Barnes,132,https://www.goodreads.com/book/show/50531218-the-hawthorne-legacy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1610493390l/50531218._SY75_.jpg,4.20,"481,765 ",  2021
"Crave (Crave, #1)",Tracy Wolff,132,https://www.goodreads.com/book/show/45892228-crave,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578850525l/45892228._SX50_.jpg,3.78,"215,321 ",  2020
"As Good As Dead (A Good Girl's Guide to Murder, #3)",Holly  Jackson,131,https://www.goodreads.com/book/show/56905097-as-good-as-dead,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1623112782l/56905097._SY75_.jpg,4.21,"417,735 ",  2021
"Sorcery of Thorns (Sorcery of Thorns, #1)",Margaret  Rogerson,131,https://www.goodreads.com/book/show/42201395-sorcery-of-thorns,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1541621322l/42201395._SY75_.jpg,4.05,"145,693 ",  2019
"A Million Kisses in Your Lifetime (Lancaster Prep, #2)",Monica  Murphy,130,https://www.goodreads.com/book/show/60306208-a-million-kisses-in-your-lifetime,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1644500865l/60306208._SY75_.jpg,3.77,"153,564 ",  2022
"The Maddest Obsession (Made, #2)",Danielle Lori,128,https://www.goodreads.com/book/show/40613322-the-maddest-obsession,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552162019l/40613322._SX50_.jpg,4.25,"172,108 ",  2019
"King of Scars (King of Scars, #1)",Leigh Bardugo,128,https://www.goodreads.com/book/show/36307634-king-of-scars,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525110825l/36307634._SY75_.jpg,4.16,"211,840 ",  2019
"Praise (Salacious Players Club, #1)",Sara Cate,127,https://www.goodreads.com/book/show/60416566-praise,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1644858618l/60416566._SY75_.jpg,4.11,"166,411 ",  2022
"The Cheat Sheet (The Cheat Sheet, #1)",Sarah       Adams,127,https://www.goodreads.com/book/show/58100280-the-cheat-sheet,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1624094827l/58100280._SY75_.jpg,3.72,"274,861 ",  2021
"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,127,https://www.goodreads.com/book/show/76707900-queen-of-shadows,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1673566810l/76707900._SY75_.jpg,4.61,"960,547 ",  2015
Does It Hurt? (Kindle Edition),H.D. Carlton,126,https://www.goodreads.com/book/show/60034351-does-it-hurt,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1655247714l/60034351._SY75_.jpg,3.92,"179,545 ",  2022
"King of Battle and Blood (Adrian x Isolde, #1)",Scarlett St.  Clair,126,https://www.goodreads.com/book/show/56651967-king-of-battle-and-blood,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1617457059l/56651967._SX50_.jpg,3.72,"126,514 ",  2021
"Daughter of No Worlds (The War of Lost Hearts, #1)",Carissa Broadbent,126,https://www.goodreads.com/book/show/49826643-daughter-of-no-worlds,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577198904l/49826643._SY75_.jpg,4.04,"113,374 ",  2020
Everything I Know About Love (Hardcover),Dolly Alderton,126,https://www.goodreads.com/book/show/46041465-everything-i-know-about-love,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1563761980l/46041465._SX50_.jpg,3.99,"369,085 ",  2018
"The American Roommate Experiment (Spanish Love Deception, #2)",Elena  Armas,125,https://www.goodreads.com/book/show/60114057-the-american-roommate-experiment,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1660147951l/60114057._SY75_.jpg,3.81,"231,679 ",  2022
"The Way I Used to Be (The Way I Used to Be, #1)",Amber   Smith,124,https://www.goodreads.com/book/show/23546634-the-way-i-used-to-be,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433883455l/23546634._SY75_.jpg,4.14,"175,073 ",  2016
All the Light We Cannot See (Hardcover),Anthony Doerr,124,https://www.goodreads.com/book/show/18143977-all-the-light-we-cannot-see,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451445646l/18143977._SY75_.jpg,4.31,"1,757,888 ",  2014
Bunny (Paperback),Mona Awad,121,https://www.goodreads.com/book/show/53285047-bunny,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1588043687l/53285047._SX50_.jpg,3.50,"229,582 ",  2019
"Rhapsodic (The Bargainer, #1)",Laura Thalassa,121,https://www.goodreads.com/book/show/62316279-rhapsodic,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1662460973l/62316279._SY75_.jpg,3.92,"145,890 ",  2016
"Empire of Storms (Throne of Glass, #5)",Sarah J. Maas,120,https://www.goodreads.com/book/show/76713323-empire-of-storms,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1676979605l/76713323._SY75_.jpg,4.63,"822,681 ",  2016
"Renegades (Renegades, #1)",Marissa Meyer,119,https://www.goodreads.com/book/show/28421168-renegades,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494896884l/28421168._SX50_.jpg,4.12,"149,510 ",  2017
"The Risk (Mindf*ck, #1)",S.T. Abby,119,https://www.goodreads.com/book/show/33131867-the-risk,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480185716l/33131867._SY75_.jpg,4.26,"241,731 ",  2016
"Her Soul to Take (Souls Trilogy, #1)",Harley Laroux,119,https://www.goodreads.com/book/show/57091457-her-soul-to-take,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1613423101l/57091457._SX50_.jpg,4.07,"85,986 ",  2021
"Legend (Legend, #1)",Marie Lu,119,https://www.goodreads.com/book/show/29863662-legend,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460224537l/29863662._SY75_.jpg,4.15,"540,302 ",  2011
"Say You Swear (Boys of Avix, #1)",Meagan Brandy,118,https://www.goodreads.com/book/show/58925247-say-you-swear,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1644343501l/58925247._SY75_.jpg,4.30,"161,043 ",  2022
"Ice Planet Barbarians (Ice Planet Barbarians, #1)",Ruby Dixon,118,https://www.goodreads.com/book/show/25128811-ice-planet-barbarians,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1551411246l/25128811._SX50_.jpg,3.64,"154,948 ",  2015
"Before the Coffee Gets Cold (Before the Coffee Gets Cold, #1)",Toshikazu Kawaguchi,118,https://www.goodreads.com/book/show/44421460-before-the-coffee-gets-cold,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1704153539l/44421460._SY75_.jpg,3.69,"483,595 ",  2015
"Binding 13 (Boys of Tommen, #1)",Chloe Walsh,117,https://www.goodreads.com/book/show/40944965-binding-13,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532534949l/40944965._SY75_.jpg,4.43,"202,732 ",  2018
"The City of Brass (The Daevabad Trilogy, #1)",S.A. Chakraborty,117,https://www.goodreads.com/book/show/32718027-the-city-of-brass,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1491417547l/32718027._SX50_.jpg,4.15,"131,139 ",  2017
"The Housemaid (The Housemaid, #1)",Freida McFadden,115,https://www.goodreads.com/book/show/60556912-the-housemaid,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1646534743l/60556912._SY75_.jpg,4.32,"1,574,884 ",  2022
"Kingdom of Ash (Throne of Glass, #7)",Sarah J. Maas,115,https://www.goodreads.com/book/show/76715522-kingdom-of-ash,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1673567331l/76715522._SY75_.jpg,4.70,"697,114 ",  2018
"Promises and Pomegranates (Monsters & Muses, #1)",Sav R. Miller,114,https://www.goodreads.com/book/show/55921330-promises-and-pomegranates,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1625142781l/55921330._SY75_.jpg,3.52,"64,078 ",  2021
Alone With You in the Ether (Hardcover),Olivie Blake,113,https://www.goodreads.com/book/show/61126612-alone-with-you-in-the-ether,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1661863300l/61126612._SY75_.jpg,3.81,"88,561 ",  2020
"Tower of Dawn (Throne of Glass, #6)",Sarah J. Maas,113,https://www.goodreads.com/book/show/76714487-tower-of-dawn,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1673567264l/76714487._SY75_.jpg,4.27,"682,575 ",  2017
"The Never King (Vicious Lost Boys, #1)",Nikki St. Crowe,112,https://www.goodreads.com/book/show/59918505-the-never-king,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1645342200l/59918505._SY75_.jpg,3.69,"155,706 ",  2022
"A Winter's Promise (The Mirror Visitor, #1)",Christelle Dabos,112,https://www.goodreads.com/book/show/40969531-a-winter-s-promise,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532807526l/40969531._SX50_.jpg,4.02,"106,354 ",  2013
Conversations with Friends (Kindle Edition),Sally Rooney,112,https://www.goodreads.com/book/show/32187419-conversations-with-friends,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1638729263l/32187419._SY75_.jpg,3.75,"512,644 ",  2017
"There Are No Saints (Sinners, #1)",Sophie Lark,111,https://www.goodreads.com/book/show/59009928-there-are-no-saints,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1689043539l/59009928._SY75_.jpg,3.81,"93,376 ",  2021
